매물명,성별전용,면적,보증금,월세,인실,만실,건물형태,방,화장실,층,전체면적,난방방식,승강기,주차,반려동물,흡연,조리도구,식기류,전자레인지,전기포트,에어컨,정수기,세탁기,식탁,청소기,신발장,냉장고,와이파이,커피포트,수납함,청소서비스,의자,분리수거함,가스레인지,토스터,TV,소파,다리미,커튼,소독,전신거울,빨래건조대,옷장,테라스,밥솥,스탠드,건조기,도로명주소
포도 쉐어하우스 신논현점,남성전용,6.6㎡,90만원,43만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 강남구 봉은사로13길 22
포도 쉐어하우스 신논현점,남성전용,6.6㎡,90만원,43만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 강남구 봉은사로13길 22
포도 쉐어하우스 신논현점,남성전용,10.2㎡,70만원,31만원,2인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,X,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 강남구 봉은사로13길 22
이너프하우스 사당점,여성전용,8.5㎡,100만원,50만원,1인실,X,빌라,3개,1개,3층,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동작구 동작대로9길 35
이너프하우스 사당점,여성전용,6.5㎡,100만원,48만원,1인실,X,빌라,3개,1개,3층,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동작구 동작대로9길 35
이너프하우스 사당점,여성전용,6.5㎡,100만원,48만원,1인실,X,빌라,3개,1개,3층,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동작구 동작대로9길 35
행복하셰어 역삼점,여성전용,,100만원,53만원,1인실,X,빌라,3개,1개,2층,49㎡,중앙난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 강남구 논현로102길 54-1
행복하셰어 역삼점,여성전용,,100만원,41만원,2인실,O,빌라,3개,1개,2층,49㎡,중앙난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 강남구 논현로102길 54-1
행복하셰어 역삼점,여성전용,,80만원,41만원,2인실,X,빌라,3개,1개,2층,49㎡,중앙난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 강남구 논현로102길 54-1
굿밤a+ 청량리역점,여성전용,8.3㎡,100만원,45만원,1인실,O,아파트,3개,1개,13층,101.59㎡,중앙난방,있음,가능,불가능,불가능,O,O,O,O,X,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,X,X,X,O,O,X,X,O,X,O,서울특별시 동대문구 약령시로 154
굿밤a+ 청량리역점,여성전용,7.6㎡,100만원,40만원,1인실,O,아파트,3개,1개,13층,101.59㎡,중앙난방,있음,가능,불가능,불가능,O,O,O,O,X,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,X,X,X,O,O,X,X,O,X,O,서울특별시 동대문구 약령시로 154
굿밤a+ 청량리역점,여성전용,17.2㎡,100만원,32만원,2인실,O,아파트,3개,1개,13층,101.59㎡,중앙난방,있음,가능,불가능,불가능,O,O,O,O,X,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,X,X,X,O,O,X,X,O,X,O,서울특별시 동대문구 약령시로 154
동거동락 27호점 연세대서문점,여성전용,11㎡,121만원,51.5만원,1인실,O,빌라,6개,2개,1층,150㎡,알수없음,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로20길 45
동거동락 27호점 연세대서문점,여성전용,14㎡,119만원,50.5만원,1인실,O,빌라,6개,2개,1층,150㎡,알수없음,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로20길 45
동거동락 27호점 연세대서문점,여성전용,14㎡,101만원,41.5만원,2인실,O,빌라,6개,2개,1층,150㎡,알수없음,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로20길 45
동거동락 27호점 연세대서문점,여성전용,36㎡,109만원,45.5만원,2인실,O,빌라,6개,2개,1층,150㎡,알수없음,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로20길 45
동거동락 27호점 연세대서문점,여성전용,36㎡,109만원,45.5만원,2인실,O,빌라,6개,2개,1층,150㎡,알수없음,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로20길 45
동거동락 27호점 연세대서문점,여성전용,36㎡,109만원,45.5만원,2인실,O,빌라,6개,2개,1층,150㎡,알수없음,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로20길 45
스테이 펠릭스 충무로역점,성별무관,11㎡,30만원,60만원,1인실,X,기타,36개,36개,4층,427㎡,중앙난방,있음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 중구 서애로 6-1
스테이 펠릭스 충무로역점,성별무관,11㎡,30만원,60만원,1인실,X,기타,36개,36개,4층,427㎡,중앙난방,있음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 중구 서애로 6-1
스테이 펠릭스 충무로역점,성별무관,11㎡,30만원,60만원,1인실,O,기타,36개,36개,4층,427㎡,중앙난방,있음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 중구 서애로 6-1
오후3시 쉐어하우스 홍대점,남성전용,,100만원,37만원,1인실,X,빌라,3개,1개,3층,49㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로2안길 7-7
오후3시 쉐어하우스 홍대점,남성전용,,100만원,33만원,2인실,X,빌라,3개,1개,3층,49㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로2안길 7-7
오후3시 쉐어하우스 홍대점,남성전용,,100만원,37만원,1인실,X,빌라,3개,1개,3층,49㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울 서대문구 연희로2안길 7-7
블랑 쉐어하우스 홍제점,여성전용,24.46㎡,100만원,44만원,1인실,X,빌라,3개,1개,3층,66.11㎡,개별난방,알수없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 세무서7길 12-6
블랑 쉐어하우스 홍제점,여성전용,24.46㎡,100만원,44만원,1인실,X,빌라,3개,1개,3층,66.11㎡,개별난방,알수없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 세무서7길 12-6
블랑 쉐어하우스 홍제점,여성전용,49.98㎡,80만원,34만원,2인실,X,빌라,3개,1개,3층,66.11㎡,개별난방,알수없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 세무서7길 12-6
동그라미 쉐어하우스 학동역점,남성전용,16.5㎡,50만원,52만원,1인실,X,빌라,4개,1개,1층,59.5㎡,중앙난방,없음,알수없음,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 강남구 언주로121길 18
동그라미 쉐어하우스 학동역점,남성전용,11.57㎡,50만원,43만원,1인실,X,빌라,4개,1개,1층,59.5㎡,중앙난방,없음,알수없음,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 강남구 언주로121길 18
동그라미 쉐어하우스 학동역점,남성전용,11.5㎡,50만원,43만원,1인실,X,빌라,4개,1개,1층,59.5㎡,중앙난방,없음,알수없음,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 강남구 언주로121길 18
동그라미 쉐어하우스 학동역점,남성전용,6.6㎡,50만원,25만원,1인실,X,빌라,4개,1개,1층,59.5㎡,중앙난방,없음,알수없음,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 강남구 언주로121길 18
Calm&Mood 연희 1호점,여성전용,23.1㎡,100만원,25만원,3인실,X,빌라,5개,5개,1층,166㎡,중앙난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 연희로10가길 51-27
Calm&Mood 연희 1호점,여성전용,23.1㎡,100만원,25만원,3인실,X,빌라,5개,5개,1층,166㎡,중앙난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 연희로10가길 51-27
Calm&Mood 연희 1호점,여성전용,19.8㎡,100만원,34만원,2인실,X,빌라,5개,5개,1층,166㎡,중앙난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 연희로10가길 51-27
Calm&Mood 연희 1호점,여성전용,19.8㎡,100만원,35만원,2인실,X,빌라,5개,5개,1층,166㎡,중앙난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 연희로10가길 51-27
Calm&Mood 연희 1호점,여성전용,19.8㎡,100만원,33만원,2인실,X,빌라,5개,5개,1층,166㎡,중앙난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울특별시 서대문구 연희로10가길 51-27
레피네하우스 명동2호점,여성전용,10㎡,100만원,48만원,1인실,O,빌라,2개,1개,5층,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 24
레피네하우스 명동2호점,여성전용,1㎡,70만원,35만원,2인실,O,빌라,2개,1개,5층,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 24
바다 연남동 : 1호,여성전용,10㎡,80만원,40만원,2인실,X,단독주택,5개,1개,1층,,알수없음,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 마포구 성미산로29길 32
바다 연남동 : 1호,여성전용,10㎡,110만원,55만원,1인실,O,단독주택,5개,1개,1층,,알수없음,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 마포구 성미산로29길 32
바다 연남동 : 1호,여성전용,7㎡,104만원,52만원,1인실,X,단독주택,5개,1개,1층,,알수없음,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 마포구 성미산로29길 32
바다 연남동 : 1호,여성전용,7㎡,100만원,50만원,1인실,X,단독주택,5개,1개,1층,,알수없음,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 마포구 성미산로29길 32
바다 연남동 : 1호,여성전용,7㎡,110만원,55만원,1인실,X,단독주택,5개,1개,1층,,알수없음,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 마포구 성미산로29길 32
UrbanShares 1stHQ,성별무관,13.8㎡,100만원,75만원,1인실,O,기타,14개,10개,4층,345㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,O,서울특별시 종로구 동순라길 78-18
자몽 셰어하우스 대학로점,여성전용,11.1㎡,300만원,30만원,2인실,X,빌라,11개,3개,,183㎡,개별난방,없음,불가능,불가능,불가능,X,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 종로구 이화장길 72
CS 쉐어하우스 합정점,여성전용,16.5㎡,100만원,51만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,X,O,O,O,O,O,X,X,X,X,O,O,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 양화로1길 24
CS 쉐어하우스 합정점,여성전용,9.9㎡,100만원,44만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,X,O,O,O,O,O,X,X,X,X,O,O,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 양화로1길 24
CS 쉐어하우스 합정점,여성전용,21.7㎡,50만원,30만원,3인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,X,O,O,O,O,O,X,X,X,X,O,O,X,X,X,X,X,X,X,X,X,O,X,O,서울특별시 마포구 양화로1길 24
하비비 하우스 신논현점,남성전용,15㎡,100만원,32만원,3인실,X,빌라,3개,2개,1층,120㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,서울특별시 강남구 강남대로120길 20
하비비 하우스 신논현점,남성전용,10㎡,100만원,44만원,2인실,X,빌라,3개,2개,1층,120㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,서울특별시 강남구 강남대로120길 20
하비비 하우스 신논현점,남성전용,7㎡,100만원,54만원,1인실,X,빌라,3개,2개,1층,120㎡,개별난방,없음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,서울특별시 강남구 강남대로120길 20
휴애락 건대점,남성전용,9.9㎡,150만원,45만원,1인실,X,단독주택,17개,10개,,180㎡,개별난방,알수없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,O,X,X,X,X,X,X,O,X,O,서울특별시 광진구 능동로16길 56-12
조이쉐어하우스 당산점,여성전용,,90만원,45만원,1인실,X,빌라,3개,1개,3층,70㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,O,X,X,X,X,O,X,O,O,O,X,O,O,O,서울 영등포구 버드나루로23길 9
조이쉐어하우스 당산점,여성전용,,84만원,42만원,1인실,O,빌라,3개,1개,3층,70㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,O,X,X,X,X,O,X,O,O,O,X,O,O,O,서울 영등포구 버드나루로23길 9
조이쉐어하우스 당산점,여성전용,,70만원,35만원,1인실,X,빌라,3개,1개,3층,70㎡,개별난방,있음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,O,X,X,X,X,O,X,O,O,O,X,O,O,O,서울 영등포구 버드나루로23길 9
우주 50호점,남성전용,8㎡,93만원,39만원,2인실,X,단독주택,5개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,O,X,서울특별시 종로구 낙산1길 9
우주 50호점,남성전용,8㎡,100만원,42만원,2인실,X,단독주택,5개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,O,X,서울특별시 종로구 낙산1길 9
우주 50호점,남성전용,8㎡,107만원,46만원,1인실,X,단독주택,5개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,O,X,서울특별시 종로구 낙산1길 9
우주 50호점,여성전용,8㎡,95만원,39.5만원,2인실,X,단독주택,5개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,O,X,서울특별시 종로구 낙산1길 9
우주 50호점,여성전용,8㎡,109만원,46.5만원,1인실,X,단독주택,5개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,O,X,서울특별시 종로구 낙산1길 9
동거동락 16호 광운대점,여성전용,7.5㎡,91만원,41.5만원,1인실,O,단독주택,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 노원구 마들로 57
동거동락 16호 광운대점,여성전용,11.4㎡,85만원,38.5만원,2인실,O,단독주택,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 노원구 마들로 57
동거동락 16호 광운대점,여성전용,13.6㎡,112만원,52만원,1인실,O,단독주택,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 노원구 마들로 57
동거동락 16호 광운대점,여성전용,13.8㎡,96만원,44만원,1인실,O,단독주택,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 노원구 마들로 57
레피네하우스 명동1호점,여성전용,,100만원,50만원,1인실,X,빌라,3개,1개,3층,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 24
레피네하우스 명동1호점,여성전용,,100만원,50만원,1인실,X,빌라,3개,1개,3층,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 24
레피네하우스 명동1호점,여성전용,,70만원,35만원,2인실,O,빌라,3개,1개,3층,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 중구 소공로6가길 24
이실디 홍대점,여성전용,,90만원,45만원,1인실,X,빌라,3개,1개,,66.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로26길 39
이실디 홍대점,여성전용,,72만원,36만원,2인실,X,빌라,3개,1개,,66.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로26길 39
이실디 홍대점,여성전용,1㎡,70만원,35만원,3인실,X,빌라,3개,1개,,66.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로26길 39
사람앤하우스 미아점,여성전용,10.8㎡,74만원,37만원,2인실,X,아파트,3개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,X,O,O,O,X,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강북구 도봉로68길 26
사람앤하우스 미아점,여성전용,15.2㎡,66만원,33만원,3인실,X,아파트,3개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,X,O,O,O,X,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강북구 도봉로68길 26
사람앤하우스 미아점,여성전용,11.1㎡,74만원,37만원,2인실,X,아파트,3개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,X,O,O,O,X,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 강북구 도봉로68길 26
민우 쉐어하우스 동국대점,남성전용,10.9㎡,92만원,48만원,1인실,X,단독주택,4개,3개,,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,X,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 중구 서애로3길 34
민우 쉐어하우스 동국대점,남성전용,8.92㎡,88만원,46만원,1인실,X,단독주택,4개,3개,,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,X,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 중구 서애로3길 34
민우 쉐어하우스 동국대점,남성전용,5.61㎡,80만원,42만원,1인실,O,단독주택,4개,3개,,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,X,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 중구 서애로3길 34
민우 쉐어하우스 동국대점,남성전용,5.61㎡,80만원,42만원,1인실,O,단독주택,4개,3개,,100㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,X,O,O,X,X,X,X,X,O,O,O,O,X,X,X,X,O,X,X,O,X,X,서울특별시 중구 서애로3길 34
자몽 셰어하우스 노량진점,여성전용,9.55㎡,300만원,45만원,1인실,X,단독주택,9개,5개,1층,270.92㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 장승배기로26길 35
자몽 셰어하우스 노량진점,여성전용,9.95㎡,300만원,45만원,1인실,X,단독주택,9개,5개,1층,270.92㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 장승배기로26길 35
자몽 셰어하우스 노량진점,여성전용,11.75㎡,300만원,32만원,2인실,X,단독주택,9개,5개,1층,270.92㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 장승배기로26길 35
자몽 셰어하우스 노량진점,여성전용,8.32㎡,300만원,42만원,1인실,X,단독주택,9개,5개,1층,270.92㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 장승배기로26길 35
자몽 셰어하우스 노량진점,여성전용,14.32㎡,300만원,34만원,2인실,X,단독주택,9개,5개,1층,270.92㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 장승배기로26길 35
자몽 셰어하우스 노량진점,여성전용,9.95㎡,300만원,45만원,1인실,X,단독주택,9개,5개,1층,270.92㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 장승배기로26길 35
자몽 셰어하우스 노량진점,여성전용,7.2㎡,300만원,42만원,1인실,X,단독주택,9개,5개,1층,270.92㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 동작구 장승배기로26길 35
